name,price,type,max_motherboard_form_factor,color,included_psu_wattage,has_included_psu,side_panel,external_volume,internal_35_bays,price_available
Casecom RSM-91,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,3,False
SilentiumPC Armis AR6X TG RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,46.0,2,False
SilentiumPC Armis AR5X RGB,,ATX Full Tower,ATX,Black,,False,Tempered Glass,45.8,2,False
SilentiumPC Armis AR7X RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,63.9,3,False
SilentiumPC Signum SG1M TG,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False
DIYPC AVVU-W-ARGB,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,,3,False
Azza Cast 808W,,ATX Mid Tower,ATX,White / Black,,False,Solid,,1,False
Corsair iCUE 5000X RGB Planetary,,ATX Mid Tower,ATX,Black / Orange,,False,Tempered Glass,66.2,2,False
Tempest Phantom,,ATX Mid Tower,ATX,Black,,False,Acrylic,,2,False
BitFenix Enso Mesh 4ARGB,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,,2,False
HYTE REVOLT 3 EU,,Mini ITX Tower,Mini ITX,White,700.0,True,Mesh,18.4,1,False
GAMDIAS APOLLO E2,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False
GAMDIAS APOLLO M2 ELITE,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False
GAMDIAS ARGUS E1,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,2,False
MOROVOL TW7-S2-PK,,MicroATX Mid Tower,Micro ATX,Pink / Black,,False,Tempered Glass,27.1,2,False
Vetroo K2,,Mini ITX Desktop,Mini ITX,Black,,False,Tempered Glass,,0,False
Azza Blaze 231,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,40.4,3,False
Azza Raven 420DF1,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,41.8,6,False
Azza Zircon 7000B,,ATX Full Tower,ATX,Black,,False,Tempered Glass,61.8,5,False
Thermaltake Suppressor F51,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,69.7,6,False
Aerocool Falcon V1,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,33.6,1,False
Aerocool Falcon V2,,ATX Mid Tower,ATX,Black,,False,Acrylic,33.6,1,False
Lazer3D LZX-8 Tek,,Mini ITX Desktop,Mini ITX,Black / Gray,,False,Solid,8.6,0,False
Cougar MG120-G RGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,34.9,2,False
Cougar MX670 RGB,,ATX Mid Tower,ATX,,,False,Tempered Glass,50.3,2,False
SSUPD Meshroom S,,ATX Mini Tower,ATX,Black,,False,Mesh,14.9,0,False
Aerocool Raider Mini,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,23.8,2,False
Jonsbo RM2,,ATX Mid Tower,ATX,Black,,False,Solid,21.5,1,False
Jonsbo UMX6,,ATX Full Tower,ATX,Silver,,False,Solid,54.1,2,False
Ocelot OC-Purple Katana,,MicroATX Mini Tower,Micro ATX,Purple / Black,,False,Tempered Glass,30.0,2,False
Ocelot OC-HANAMI 1,,MicroATX Mini Tower,Micro ATX,White / Pink,,False,Tempered Glass,30.0,2,False
Horizon Exo,,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,33.6,2,False
Cooler Master CMP 320L,,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,38.6,2,False
Jonsbo U5S,,ATX Mid Tower,ATX,Silver,,False,Tempered Glass,40.3,2,False
Enermax StarryKnight SK30 V2,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,49.7,2,False
MagniumGear Neo Air 2,,ATX Mid Tower,ATX,White / Brown,,False,Tempered Glass,41.9,2,False
Silverstone FARA V1M PRO,,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,36.0,2,False
SHARKOON MS-Y1000,,MicroATX Mid Tower,Micro ATX,White,,False,Tempered Glass,26.2,1,False
KOLINK KLA-002,,ATX Mid Tower,ATX,Black,,False,Solid,25.1,3,False
KOLINK Stronghold Overseer,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,41.0,2,False
BGears b-Voguish Plus,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,40.8,2,False
GameMax Destroyer,,MicroATX Mini Tower,Micro ATX,White,,False,Tempered Glass,43.6,2,False
GameMax Draco XD,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,40.7,2,False
YEYIAN Blade 2100,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,36.6,2,False
YEYIAN Abyss 2500,,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,40.7,2,False
SeaSonic ARCH Q5,,ATX Mid Tower,ATX,Black,750.0,True,Tempered Glass,46.4,3,False
Enermax ENERPAZO EP237 RGB,,ATX Mid Tower,ATX,White,,False,Tempered Glass,40.0,2,False
MSI MAG PANO M100L PZ,,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,41.9,1,False
GameMax F46,,ATX Mid Tower,ATX,White,,False,Tempered Glass,40.6,2,False
Aerocool Viewport Mini V1,,MicroATX Mini Tower,Micro ATX,White,,False,Tempered Glass,35.0,1,False
1STPLAYER T3-G,,MicroATX Mid Tower,Micro ATX,White,,False,Tempered Glass,32.4,2,False
APNX C1-R,,ATX Mid Tower,ATX,White,,False,Tempered Glass,53.6,3,False
BitFenix TRITON,,ATX Mid Tower,ATX,White,,False,Tempered Glass,45.1,2,False
Xigmatek ZEUS 5PCS CY120,,ATX Full Tower,ATX,Black,,False,Tempered Glass,98.8,2,False
Zalman Z10 DS,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,50.9,2,False
Thermaltake Commander C34 TG Snow ARGB,1499.19,ATX Mid Tower,ATX,White / Black,,False,Tempered Glass,,3,True
In Win F3,,MicroATX Mini Tower,Micro ATX,White,,False,Tempered Glass,35.5,2,False
Thermaltake V150,,MicroATX Mid Tower,Micro ATX,Black,,False,Tempered Glass,,2,False
In Win DUBILI DIY,,ATX Full Tower,ATX,Gold / Black,,False,Tempered Glass,72.4,2,False
BitFenix Colossus Micro,4600.0,MicroATX Mid Tower,Micro ATX,Black,,False,Solid,30.6,4,True
KOLINK Unity Nexus ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,51.3,2,False
In Win F3,,MicroATX Mini Tower,Micro ATX,Black,,False,Tempered Glass,35.5,2,False
Antec NSK1480,,MicroATX Desktop,Micro ATX,Black / Silver,350.0,True,Solid,17.8,2,False
XFX Type-01 Series Bravo Edition,,ATX Mid Tower,ATX,Black,,False,Acrylic,68.0,3,False
Cougar MG110,,MicroATX Mini Tower,Micro ATX,Black,,False,Acrylic,30.8,2,False
Geometric Future Model 6,,ATX Mid Tower,ATX,Black / Yellow,,False,Tinted Tempered Glass,43.5,4,False
SHARKOON MS-Z1000,,MicroATX Mid Tower,Micro ATX,White,,False,Tempered Glass,26.2,1,False
RAIJINTEK Ponos Ultra MS4,,ATX Mid Tower,ATX,White,,False,Tempered Glass,46.3,2,False
Thermaltake Level 10 GTS Snow Edition,,ATX Mid Tower,ATX,White / Black,,False,Solid,54.9,5,False
BitFenix Aegis Core,,MicroATX Mid Tower,Micro ATX,Black,,False,Acrylic,46.2,4,False
Silverstone SG12B,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,,3,False
Phanteks Enthoo EVOLV TG,,MicroATX Mini Tower,Micro ATX,Gray,,False,Tinted Tempered Glass,41.7,2,False
BitFenix Enso,,ATX Mid Tower,ATX,White,,False,Tempered Glass,,2,False
be quiet! Silent Base 801,,ATX Mid Tower,ATX,Black / Silver,,False,Solid,,5,False
Thermaltake Commander C34 TG ARGB,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,,3,False
RAIJINTEK METIS EVO ALS,,Mini ITX Desktop,Mini ITX,Silver,,False,Solid,22.3,2,False
Cooler Master MasterBox MB600L V2 w/ODD,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,42.7,2,False
Jonsbo U5,,ATX Mid Tower,ATX,Black,,False,Tempered Glass,40.3,2,False
Thermaltake AH T200,,MicroATX Mid Tower,Micro ATX,Pink / Black,,False,Tempered Glass,69.1,2,False
Inter-Tech SC-4100,,Mini ITX Desktop,Mini ITX,Black,,False,Solid,10.6,0,False
Jonsbo D500,,ATX Full Tower,ATX,Silver / Black,,False,Tempered Glass,90.8,10,False
Rosewill Blackbone,,ATX Mid Tower,ATX,Black,,False,Solid,35.1,5,False
Antec Dark Fleet DF-10,,ATX Mid Tower,ATX,Black,,False,Acrylic,47.7,6,False
Antec Dark Fleet DF-30,,ATX Mid Tower,ATX,Black,,False,Acrylic,46.6,6,False
Antec Dark Fleet DF-35,,ATX Mid Tower,ATX,Black,,False,Acrylic,46.6,2,False
Antec Mini P180,,MicroATX Mini Tower,Micro ATX,White,,False,Solid,39.7,5,False
Antec Minuet,,MicroATX Slim,Micro ATX,Black / White,350.0,True,Solid,13.3,1,False
Antec P193,,ATX Mid Tower,ATX,Black,,False,Solid,62.2,6,False
Antec Sonata Proto,,ATX Mid Tower,ATX,Black,,False,Solid,40.2,4,False
Antec VSK-2000,,ATX Mid Tower,ATX,Black,,False,Solid,42.1,6,False
Antec VSK2450,,ATX Mid Tower,ATX,Black,450.0,True,Solid,42.1,6,False
Cooler Master Centurion 5,,ATX Mid Tower,ATX,Black / Blue,,False,Solid,42.0,4,False
Cooler Master Centurion 5 II,,ATX Mid Tower,ATX,Black,,False,Acrylic,43.2,5,False
Cooler Master Centurion 534,,ATX Mid Tower,ATX,Black,460.0,True,Solid,42.0,4,False
Cooler Master Centurion 541,,MicroATX Mini Tower,Micro ATX,Black / Silver,,False,Solid,29.4,2,False
Cooler Master CM690 II Advanced,,ATX Mid Tower,ATX,Black,,False,Solid,56.3,6,False
Cooler Master Storm Scout,,ATX Mid Tower,ATX,Black,700.0,True,Acrylic,52.6,5,False
Thermaltake LANBOX Lite,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,29.6,2,False
Thermaltake Spedo Advance Package,,ATX Full Tower,ATX,Black / Silver,,False,Acrylic,75.4,6,False
Thermaltake V9 Black Edition,,ATX Mid Tower,ATX,Black,,False,Solid,46.6,5,False
Thermaltake WingRS 201,,ATX Mid Tower,ATX,Black,,False,Solid,37.9,4,False
Thermaltake Element V NVIDIA Edition,,ATX Full Tower,ATX,Black,,False,Acrylic,62.4,6,False
Thermaltake V6 BlacX Edition,,ATX Mid Tower,ATX,Black,,False,Acrylic,49.8,3,False
Thermaltake V9 BlacX,,ATX Mid Tower,ATX,Black,,False,Acrylic,50.6,5,False
Thermaltake V9 BlacX Edition,,ATX Mid Tower,ATX,Black,,False,Acrylic,50.6,5,False
Rosewill DESTROYER,,ATX Mid Tower,ATX,Black,,False,Solid,37.4,3,False
Antec Sonata IV,,ATX Mid Tower,ATX,Black,620.0,True,Solid,43.1,4,False
Cooler Master ATCS 840,,ATX Full Tower,ATX,Silver,,False,Solid,88.5,6,False
Thermaltake WingMA,,MicroATX Mid Tower,Micro ATX,Black / Silver,,False,Solid,28.0,4,False
Lian Li PC-Q06,,Mini ITX Test Bench,Mini ITX,Black,,False,Solid,10.7,1,False
Lian Li PC-60FN,,ATX Mid Tower,ATX,Black,,False,Solid,47.9,4,False
Lian Li PC-7B PLUS II,,ATX Mid Tower,ATX,Black,,False,Solid,46.2,3,False
Lian Li PC-A04,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,,7,False
Lian Li PC-X1000,,ATX Mid Tower,ATX,Black,,False,Solid,67.2,6,False
Aerocool M40,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,25.9,2,False
Apevia X-Plorer,,ATX Mid Tower,ATX,Black,,False,Acrylic,40.3,4,False
Apevia X-Master,,HTPC,Mini ITX,Black / Silver,500.0,True,Solid,22.0,1,False
Apevia X-Master,,HTPC,Mini ITX,Black / Red,500.0,True,Solid,22.0,1,False
Apevia X-QPack,,MicroATX Desktop,Micro ATX,Black / Silver,420.0,True,Acrylic,22.7,2,False
Apevia X-QPack,,MicroATX Desktop,Micro ATX,Black / Blue,420.0,True,Acrylic,22.7,2,False
Apevia X-QPack2,,MicroATX Desktop,Micro ATX,Black,500.0,True,Solid,24.2,2,False
Antec Nine Hundred Two V3,,ATX Mid Tower,ATX,Black,,False,Acrylic,50.6,6,False
NZXT Alpha,,ATX Mid Tower,ATX,Black / Gray,,False,Acrylic,43.6,5,False
NZXT Duet,,HTPC,Mini ITX,Black / Silver,,False,Solid,30.3,1,False
NZXT Hush,,ATX Mid Tower,ATX,Black,,False,Solid,41.4,5,False
NZXT Vulcan,,MicroATX Mid Tower,Micro ATX,Black,,False,Acrylic,30.3,2,False
Apex TU150,,ATX Mid Tower,ATX,Black,400.0,True,Solid,38.3,3,False
Apex TX-381,,MicroATX Mid Tower,Micro ATX,Black,300.0,True,Solid,30.0,4,False
Athena Power CA-1015CR47,,MicroATX Slim,Micro ATX,Black / Red,470.0,True,Solid,18.1,1,False
Athena Power CA-601B80,,ATX Full Tower,ATX,Black,800.0,True,Solid,50.6,4,False
Athenatech A1019HG.150,,Mini ITX Desktop,Mini ITX,Gray / Black,150.0,True,Solid,5.2,1,False
Athenatech A3712BB.450,,ATX Mid Tower,ATX,Black,450.0,True,Solid,23.2,2,False
Foxconn TLA+436(H+A)+ISO-400-4SS,,ATX Mid Tower,ATX,Black / Silver,300.0,True,Solid,33.2,4,False
Gigabyte Sumo 4192,,ATX Full Tower,ATX,Black,,False,Solid,54.2,5,False
In Win Diva,,Mini ITX Tower,Mini ITX,Black / Pink,160.0,True,Solid,9.3,0,False
In Win Dragon Slayer,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,35.6,0,False
In Win Z589T.CQ350TBL,,MicroATX Mini Tower,Micro ATX,Black,350.0,True,Solid,24.2,1,False
Raidmax Tornado,,ATX Mid Tower,ATX,Black,,False,Solid,42.1,5,False
Raidmax Smilodon ATX-612WB,,ATX Mid Tower,ATX,Black / White,500.0,True,Acrylic,47.5,4,False
Rosewill RS-MI-01,,Mini ITX Tower,Mini ITX,Black,250.0,True,Solid,9.4,1,False
Silverstone FT03,,MicroATX Mini Tower,Micro ATX,Silver,,False,Solid,32.2,3,False
Silverstone SG02-BF,,MicroATX Desktop,Micro ATX,Black / Silver,,False,Solid,22.4,2,False
Silverstone SG07-B,,Mini ITX Desktop,Mini ITX,Black / Gray,600.0,True,Solid,14.6,1,False
Silverstone TJ08-B,,MicroATX Mid Tower,Micro ATX,Black,,False,Solid,28.0,2,False
Xigmatek Asgard II,,ATX Mid Tower,ATX,Black / Orange,,False,Solid,35.5,5,False
Zalman MS1000-HS1,,ATX Mid Tower,ATX,Black,,False,Solid,55.7,3,False
Athenatech A3701BB,,HTPC,Mini ITX,Black,,False,Solid,23.2,1,False
Silverstone GD05B,,HTPC,Mini ITX,Black,,False,Solid,21.3,2,False
Silverstone LC17-B,,HTPC,Mini ITX,Silver,,False,Solid,30.9,6,False
Cooler Master CM 690 II Nvidia Edition,,ATX Mid Tower,ATX,Black,,False,Acrylic,55.7,6,False
Cooler Master Elite 371,,ATX Mid Tower,ATX,Black / White,,False,Solid,38.7,5,False
Foxconn RM233+FSP150-50GLT,,Mini ITX Tower,Mini ITX,Black / Silver,150.0,True,Solid,9.4,1,False
Rosewill GEAR X3,,ATX Mid Tower,ATX,Black,,False,Solid,44.6,6,False
Apevia X-Trooper-Jr,,ATX Mid Tower,ATX,Black,450.0,True,Acrylic,29.8,3,False
In Win BL672,,MicroATX Desktop,Micro ATX,Black / Silver,,False,Solid,11.6,2,False
Lian Li PC-C60,,HTPC,Mini ITX,Black,,False,Solid,33.1,6,False
Lian Li PC-X2000F,,ATX Full Tower,ATX,Black,,False,Solid,73.5,7,False
Logisys CS305BK,,ATX Mid Tower,ATX,Black,480.0,True,Solid,31.8,5,False
nMEDIAPC HTPC 5000S,,HTPC,Mini ITX,Black,,False,Solid,24.4,4,False
Fractal Design Core 3000,,ATX Mid Tower,ATX,Black,,False,Solid,41.1,6,False
Fractal Design Define XL,,ATX Full Tower,ATX,Black / Gray,,False,Solid,72.6,10,False
Sentey DS1-4237,,ATX Mid Tower,ATX,Black,,False,Solid,38.8,4,False
Raidmax ATX-615WUP,,ATX Mid Tower,ATX,Black / Blue,500.0,True,Solid,47.7,4,False
BitFenix Colossus Venom Edition,,ATX Full Tower,ATX,Black,,False,Solid,79.0,7,False
Cooler Master Elite 335 Upgraded,,ATX Mid Tower,ATX,Black,,False,Solid,40.5,5,False
Fractal Design Define R3,,ATX Mid Tower,ATX,Black / Silver,,False,Solid,47.5,8,False
Thermaltake Level 10 GT LCS,,ATX Full Tower,ATX,Black,,False,Acrylic,96.7,5,False
NZXT Tempest 410 Elite,,ATX Mid Tower,ATX,Black,,False,Acrylic,51.1,8,False
NZXT Hades,,ATX Mid Tower,ATX,Black,,False,Solid,42.7,4,False
Apevia X-Telstar,,ATX Full Tower,ATX,Black,,False,Acrylic,52.7,5,False
Diablotek DIAMOND,,ATX Mid Tower,ATX,Black,400.0,True,Solid,27.9,2,False
Azza Spartan CSAZ-102E,,ATX Mid Tower,ATX,Black,,False,Acrylic,52.1,4,False
Enermax Fulmo Basic,,ATX Mid Tower,ATX,Black,,False,Solid,57.5,6,False
Sentey CS1-1398,,ATX Mid Tower,ATX,Black,250.0,True,Solid,27.8,2,False
Cooler Master Elite 311,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,40.8,5,False
Lian Li PC-100,,ATX Mid Tower,ATX,Black,,False,Solid,52.4,6,False
Raidmax Super Hurricane,,ATX Mid Tower,ATX,Black,,False,Acrylic,36.7,4,False
Raidmax Seiran,,ATX Mid Tower,ATX,Black,,False,Solid,45.3,6,False
Logisys Area 51,,ATX Mid Tower,ATX,Silver,480.0,True,Acrylic,65.3,5,False
Raidmax Viper,,ATX Mid Tower,ATX,White / Red,,False,Acrylic,42.6,4,False
Cooler Master Elite 361,,ATX Mid Tower,ATX,Black,,False,Solid,25.1,4,False
Lian Li PC-Q12,,Mini ITX Tower,Mini ITX,Silver,300.0,True,Solid,6.6,0,False
Zalman GS-1000,,ATX Full Tower,ATX,Black,,False,Solid,94.7,6,False
BitFenix Colossus Window,,ATX Full Tower,ATX,Black,,False,Acrylic,79.0,7,False
Silverstone FT02B-USB3.0,,ATX Mid Tower,ATX,Silver,,False,Acrylic,64.8,5,False
Zalman MS1000-HS2,,ATX Mid Tower,ATX,Black,,False,Solid,55.7,6,False
In Win C589T.CQ450TBL,,ATX Mid Tower,ATX,Black,450.0,True,Solid,35.0,3,False
Topower TP-1687BS-300,,MicroATX Desktop,Micro ATX,Black / Silver,300.0,True,Solid,15.4,1,False
Silverstone FT03,,MicroATX Mini Tower,Micro ATX,Silver / Black,,False,Solid,32.2,3,False
DIYPC DIY-6811,,MicroATX Mid Tower,Micro ATX,Black,,False,Solid,23.0,2,False
Apevia X-Jupiter-Jr G-Type,,ATX Mid Tower,ATX,Black,,False,Acrylic,42.3,3,False
Cooler Master Elite 311,,ATX Mid Tower,ATX,Black / Blue,420.0,True,Solid,40.8,5,False
Silverstone TJ04B-EW,,ATX Mid Tower,ATX,Black,,False,Acrylic,51.0,9,False
Lian Li PC-A75,,ATX Full Tower,ATX,Black,,False,Solid,75.5,12,False
Gigabyte GZ-ZLM10RS,,ATX Mid Tower,ATX,Black / Red,,False,Solid,36.2,8,False
Silverstone SG09B,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,22.8,2,False
Chieftec BL-01B-OP,,ATX Mid Tower,ATX,Black,,False,Solid,,3,False
Fractal Design Core 3000 USB 3.0,,ATX Mid Tower,ATX,Black,,False,Solid,71.4,6,False
Silverstone SG05BB-450-USB3,,Mini ITX Desktop,Mini ITX,White,300.0,True,Solid,10.7,1,False
CFI Bastet,,ATX Mid Tower,ATX,Black,,False,Acrylic,48.0,2,False
Lian Li PC-CK101,,Mini ITX Tower,Mini ITX,Black,300.0,True,Solid,24.4,1,False
Nanoxia Deep Silence 2 White,,ATX Mid Tower,ATX,Black,,False,Solid,57.0,7,False
Thermaltake Urban S31,,ATX Mid Tower,ATX,Black,,False,Solid,53.3,6,False
Xigmatek CCC-AD38BT-U03,,ATX Mid Tower,ATX,Black,,False,Solid,43.6,8,False
Enermax ECA3253,,ATX Mid Tower,ATX,Black / Blue,,False,Acrylic,43.8,5,False
Gigabyte GZ-X7,,ATX Mid Tower,ATX,Black,,False,Solid,36.6,6,False
Gigabyte GZ-ZA1,,ATX Mid Tower,ATX,Black,,False,Solid,30.9,5,False
Cooler Master Elite 120 Advanced,,Mini ITX Tower,Mini ITX,White,,False,Solid,19.7,3,False
Silverstone RL04W,,ATX Mid Tower,ATX,White,,False,Acrylic,,5,False
Zalman MS800,,ATX Mid Tower,ATX,Black,,False,Solid,59.6,3,False
Zalman ZM-T1,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,24.7,2,False
Apex TX-606-U3,,MicroATX Mid Tower,Micro ATX,Black,300.0,True,Solid,27.9,5,False
DIYPC Alpha-DB6,,ATX Test Bench,ATX,White,,False,Solid,21.8,0,False
Thermaltake V2 Plus,,ATX Mid Tower,ATX,Black,450.0,True,Solid,52.7,6,False
Raidmax ATX-502WBG,,ATX Mid Tower,ATX,Black,,False,Acrylic,59.5,3,False
Rosewill FB-04,,ATX Mid Tower,ATX,Black,,False,Solid,26.5,4,False
Sentey CS1-1398 PLUS,,ATX Mid Tower,ATX,Black,,False,Solid,30.3,5,False
Sentey GS-6010 Plus,,ATX Mid Tower,ATX,Black / Blue,,False,Acrylic,36.9,5,False
Sentey GS-6020 Plus,,ATX Mid Tower,ATX,Black / Blue,,False,Acrylic,40.2,4,False
Thermaltake Versa G1,,ATX Mid Tower,ATX,Black,,False,Acrylic,40.1,5,False
Apevia X-Cruiser3,,ATX Mid Tower,ATX,Blue / Silver,,False,Acrylic,44.7,4,False
Apevia X-Cruiser3,,ATX Mid Tower,ATX,Black / Green,,False,Acrylic,44.7,4,False
Lian Li PC-A75,,ATX Full Tower,ATX,Black,,False,Acrylic,75.5,12,False
Apevia X-Sniper2,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,,4,False
Apevia X-Sniper2,,ATX Mid Tower,ATX,White / Blue,,False,Acrylic,,4,False
Silverstone RV04B-W,,ATX Full Tower,ATX,Black,,False,Acrylic,,7,False
Cougar MG100,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,,2,False
In Win D-FRAME,,ATX Desktop,ATX,Red,,False,Acrylic,97.5,3,False
Aerocool Strike-X GT,,ATX Mid Tower,ATX,Black / Red,,False,Solid,42.9,6,False
BitFenix Phenom M,,MicroATX Mini Tower,Micro ATX,White,,False,Solid,30.6,5,False
Apevia X-Hermes,,ATX Mid Tower,ATX,Black / Green,,False,Acrylic,44.7,4,False
BitFenix Shadow,,ATX Mid Tower,ATX,Black,,False,Solid,,7,False
Cooler Master N600 Windowed,,ATX Mid Tower,ATX,Black,,False,Acrylic,,7,False
Corsair Graphite Series 230T,,ATX Mid Tower,ATX,Black / Gray,,False,Acrylic,,4,False
Cooler Master Silencio 650,,ATX Mid Tower,ATX,Black,,False,Solid,,7,False
Aerocool XPredator Devil,,ATX Full Tower,ATX,Black / Red,,False,Acrylic,,6,False
Cougar MX500,,ATX Mid Tower,ATX,Black,,False,Solid,,7,False
Enermax ECA3310A,,ATX Mid Tower,ATX,Black,,False,Acrylic,58.6,7,False
Rosewill BLACKHAWK,,ATX Mid Tower,ATX,Black / Blue,,False,Acrylic,55.1,6,False
Rosewill LINE-M-A,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,26.9,0,False
Silverstone TJ08B-EW,,MicroATX Mid Tower,Micro ATX,Black,,False,Acrylic,30.2,4,False
Antec ISK600,,Mini ITX Tower,Mini ITX,Black / Blue,,False,Solid,18.7,3,False
BitFenix Comrade,,ATX Mid Tower,ATX,White,,False,Solid,37.0,3,False
Silverstone GD04B-USB3.0,,HTPC,Mini ITX,Silver,,False,Solid,21.3,2,False
Thermaltake Armor Series,,ATX Full Tower,ATX,Black,,False,Acrylic,65.0,6,False
EVGA Hadron Hydro,,Mini ITX Tower,Mini ITX,Black,500.0,True,Acrylic,18.4,2,False
Antec VSK-4350E-N,,ATX Mid Tower,ATX,Black,350.0,True,Solid,33.4,5,False
DIYPC HTPC-MiniCube,,Mini ITX Tower,Mini ITX,Gold,,False,Solid,9.8,1,False
In Win BP655.FH200B,,Mini ITX Desktop,Mini ITX,Black,200.0,True,Solid,8.1,1,False
Raidmax Cobra Z,,ATX Mid Tower,ATX,Black / Blue,,False,Solid,59.5,3,False
Thermaltake Urban S1,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,32.9,5,False
Thermaltake Urban SD1,,MicroATX Mini Tower,Micro ATX,Black,,False,Solid,30.4,2,False
Fractal Design Core 3500,,ATX Mid Tower,ATX,Black,,False,Acrylic,56.0,4,False
Aerocool XPredator X3,,ATX Mid Tower,ATX,Black / White,,False,Acrylic,62.5,8,False
DIYPC Skyline-07,,ATX Full Tower,ATX,Black,,False,Solid,69.2,3,False
Aerocool DS 200,,ATX Mid Tower,ATX,Black / Orange,,False,Solid,,5,False
BitFenix Pandora,,MicroATX Mid Tower,Micro ATX,Silver,,False,Acrylic,31.2,2,False
Lian Li PC-A61,,ATX Mid Tower,ATX,Black,,False,Solid,57.4,6,False
Lian Li PC-Q35A,,Mini ITX Tower,Mini ITX,Silver,,False,Solid,18.1,5,False
In Win BK644.BH300TB,,MicroATX Mini Tower,Micro ATX,Black,300.0,True,Solid,12.3,1,False
Rosewill STEALTH,,ATX Mid Tower,ATX,Black,,False,Acrylic,52.0,8,False
Aerocool GT-A,,ATX Mid Tower,ATX,White,,False,Acrylic,,3,False
Zalman H1,,ATX Full Tower,ATX,Black,,False,Acrylic,74.3,7,False
Silverstone FT05,,ATX Mid Tower,ATX,Silver,,False,Solid,45.3,2,False
be quiet! Silent Base 800,,ATX Mid Tower,ATX,Black / Silver,,False,Solid,,7,False
Ultra Defender II,,ATX Mid Tower,ATX,Black,,False,Acrylic,,4,False
Aerocool Strike-X Xtreme,,ATX Mid Tower,ATX,Black / White,,False,Acrylic,,6,False
Aerocool Strike-X Advance,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,,0,False
Cooler Master K281,,ATX Mid Tower,ATX,Black / Red,,False,Solid,,7,False
Cooler Master K350,,ATX Mid Tower,ATX,Black / Red,500.0,True,Acrylic,,6,False
DIYPC FM18,,ATX Mid Tower,ATX,Black,,False,Acrylic,33.8,2,False
Cooler Master Elite 334U,,ATX Mid Tower,ATX,Black / Silver,,False,Solid,,5,False
NZXT Phantom 240,,ATX Mid Tower,ATX,Black / Red,,False,Acrylic,,6,False
Phanteks Enthoo EVOLV,,MicroATX Mini Tower,Micro ATX,Silver,,False,Acrylic,41.7,3,False
DIYPC Zondda,,ATX Mid Tower,ATX,Black / Silver,,False,Acrylic,,4,False
BitFenix Aegis Core,,MicroATX Mid Tower,Micro ATX,Blue,,False,Acrylic,46.2,4,False
BitFenix Aegis,,MicroATX Mid Tower,Micro ATX,Black,,False,Acrylic,46.2,4,False
Raidmax HYBODUS,,MicroATX Mini Tower,Micro ATX,Black / Red,,False,Solid,,2,False
Sentey GS-6008,,ATX Mid Tower,ATX,Black,,False,Solid,,2,False
Cooltek UMX1,,Mini ITX Tower,Mini ITX,Black,,False,Solid,,2,False
Azza Nova 8000,,ATX Full Tower,ATX,Black / Orange,,False,Acrylic,,6,False
Rosewill R521-M,,MicroATX Mini Tower,Micro ATX,Black,400.0,True,Solid,,5,False
Apevia X-QPack3,,MicroATX Mini Tower,Micro ATX,Black / Blue,,False,Acrylic,,2,False
